#z=9.6
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   9.00044139329
0.517632461921   9.00799169266
0.535886731268   9.017799865
0.554784736034   9.03032714483
0.574349177499   9.04586922054
0.594603557501   9.06532661178
0.615572206672   9.08914303585
0.63728031366   9.0693832547
0.659753955386   9.31161551623
0.683020128377   8.89264214882
0.707106781187   8.74957867233
0.732042847973   8.51127983656
0.757858283255   7.85932355985
0.784584097897   7.44083529356
0.812252396356   6.91586199801
0.840896415254   6.26349125495
0.870550563296   5.4600844832
0.901250462611   4.47923218614
0.933032991537   3.29162518784
0.965936328925   1.86524409298
1.0   0.0136594812088
1.03526492384   0.0123533550232
1.07177346254   0.0114153378382
1.10956947207   0.0107003253565
1.148698355   0.0101658380766
1.189207115   0.00977558628069
1.23114441334   0.00949900298924
1.27456062732   0.00931070934671
1.31950791077   0.00918994432966
1.36604025675   0.00911998450184
1.41421356237   0.00908757353396
1.46408569595   0.00908237630238
1.51571656651   0.0090964689473
1.56916819579   0.00912387407797
1.62450479271   0.00916014871294
1.68179283051   0.00920203076819
1.74110112659   0.00924714736451
1.80250092522   0.00935155647832
1.86606598307   0.00934071537186
1.93187265785   0.00938707407595
2.0   0.00943227149923
2.07052984768   0.00947593271956
2.14354692507   0.00951784931227
2.21913894414   0.00955793640271
2.29739670999   0.00959619037724
2.37841423001   0.00963264731518
2.46228882669   0.00966734565006
2.54912125464   0.00970029817898
2.63901582155   0.00973147788985
2.73208051351   0.00976081940206
2.82842712475   0.00978823402782
2.92817139189   0.00981363307709
3.03143313302   0.00983694491411
3.13833639159   0.0098581051727
3.24900958542   0.00987676584838
3.36358566101   0.00989030512158
3.48220225318   0.00988293178352
3.60500185044   0.00977771870693
3.73213196615   0.00926436139539
3.8637453157   0.00729002213603
4.0   5.62345724029e-49
4.14105969537   8.18209888888e-47
4.28709385015   2.37897179062e-44
4.43827788827   5.19328283263e-42
4.59479341999   8.48768965518e-40
4.75682846001   1.04327807324e-37
4.92457765338   9.71797631327e-36
5.09824250928   6.92173850849e-34
5.27803164309   3.80647859245e-32
5.46416102702   1.63262541289e-30
5.65685424949   5.51827864385e-29
5.85634278378   1.48538699887e-27
6.06286626604   3.21801223116e-26
6.27667278317   5.67069284471e-25
6.49801917085   8.21369769788e-24
6.72717132203   9.88070665999e-23
6.96440450637   9.97220275175e-22
7.21000370089   8.52801548161e-21
7.46426393229   6.23925124661e-20
7.7274906314   3.94163228886e-19
8.0   2.16947746545e-18
8.28211939073   1.04925507102e-17
8.57418770029   4.49567229721e-17
8.87655577654   1.71974195785e-16
9.18958683998   5.91672914525e-16
9.51365692002   1.84363525057e-15
9.84915530676   5.23726016429e-15
10.1964850186   1.36481150609e-14
10.5560632862   3.28197109725e-14
10.928322054   7.32325079453e-14
11.313708499   1.52427121241e-13
