#z=4.65
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   32.7341330982
0.517632461921   32.3160673162
0.535886731268   31.8638380813
0.554784736034   31.3340228035
0.574349177499   30.7126609184
0.594603557501   29.9858667332
0.615572206672   29.1433484362
0.63728031366   28.17471845
0.659753955386   27.0704100951
0.683020128377   25.8221580725
0.707106781187   24.4229436021
0.732042847973   22.6091909839
0.757858283255   20.2241754219
0.784584097897   18.2683022256
0.812252396356   16.1591142133
0.840896415254   13.8888800851
0.870550563296   11.4624698287
0.901250462611   8.88670547619
0.933032991537   6.16973095541
0.965936328925   3.32038633777
1.0   0.130903073649
1.03526492384   0.115108353053
1.07177346254   0.105846242878
1.10956947207   0.0987143694746
1.148698355   0.093261819576
1.189207115   0.0891176546152
1.23114441334   0.085980488712
1.27456062732   0.083608591743
1.31950791077   0.0818106824699
1.36604025675   0.0804375172864
1.41421356237   0.0793743328751
1.46408569595   0.0785341677952
1.51571656651   0.0778520662051
1.56916819579   0.0772801512309
1.62450479271   0.076783540185
1.68179283051   0.0763370550747
1.74110112659   0.0759226590131
1.80250092522   0.0778728302846
1.86606598307   0.0751426253967
1.93187265785   0.0747617153628
2.0   0.0743805985788
2.07052984768   0.0739965667337
2.14354692507   0.0736079280604
2.21913894414   0.0732136097253
2.29739670999   0.0728127077248
2.37841423001   0.0724040839761
2.46228882669   0.0719862197575
2.54912125464   0.0715589505156
2.63901582155   0.0711311818226
2.73208051351   0.0708200956521
2.82842712475   0.0709450995756
2.92817139189   0.0724009981252
3.03143313302   0.0669024635784
3.13833639159   0.0645227913876
3.24900958542   0.0610696602268
3.36358566101   0.0562050589583
3.48220225318   0.0495903522064
3.60500185044   0.0409309827977
3.73213196615   0.0300441978114
3.8637453157   0.0163865994106
4.0   6.00462771204e-05
4.14105969537   4.27000336465e-05
4.28709385015   3.93368222082e-05
4.43827788827   3.90897531774e-05
4.59479341999   3.99030747342e-05
4.75682846001   4.10435976987e-05
4.92457765338   4.22612903649e-05
5.09824250928   4.34748709277e-05
5.27803164309   4.4659550149e-05
5.46416102702   4.58088570944e-05
5.65685424949   4.69222736779e-05
5.85634278378   4.80014028892e-05
6.06286626604   4.90488092575e-05
6.27667278317   5.00676499342e-05
6.49801917085   5.10615277695e-05
6.72717132203   5.20344068728e-05
6.96440450637   5.29905505606e-05
7.21000370089   5.39344727679e-05
7.46426393229   5.48708993029e-05
7.7274906314   5.58047335163e-05
8.0   5.67410181377e-05
8.28211939073   5.76848837334e-05
8.57418770029   5.86414755422e-05
8.87655577654   5.96158543184e-05
9.18958683998   6.06128722423e-05
9.51365692002   6.16370304111e-05
9.84915530676   6.26923283986e-05
10.1964850186   6.37821179415e-05
10.5560632862   6.4908971817e-05
10.928322054   6.60745759606e-05
11.313708499   6.72796487812e-05
11.7126855676   6.8523887412e-05
12.1257325321   6.98059370604e-05
12.5533455663   7.11233771167e-05
12.9960383417   7.24727164786e-05
13.4543426441   7.38493906991e-05
13.9288090127   7.52477550543e-05
14.4200074018   7.66610703316e-05
14.9285278646   7.80814817982e-05
15.4549812628   7.94999959698e-05
16.0   8.09064638384e-05
16.5642387815   8.2289582358e-05
17.1483754006   8.36369274529e-05
17.7531115531   8.49350310463e-05
18.37917368   8.61695115053e-05
19.02731384   8.73252619738e-05
19.6983106135   8.83866953264e-05
20.3929700371   8.93380391015e-05
21.1121265724   9.01636696827e-05
21.8566441081   9.08484725905e-05
22.627416998   9.13782148507e-05
23.4253711351   9.17399154906e-05
24.2514650642   9.19222007124e-05
25.1066911327   9.19156308119e-05
25.9920766834   9.17129863873e-05
26.9086852881   9.13095019827e-05
27.8576180255   9.07030363623e-05
28.8400148035   8.98941703858e-05
29.8570557292   8.88862261082e-05
30.9099625256   8.76852042027e-05
32.0   8.62996408857e-05
33.1284775629   8.47403898242e-05
34.2967508012   8.30203386278e-05
35.5062231062   8.11540730348e-05
36.7583473599   7.9157504465e-05
38.0546276801   7.70474780037e-05
39.396621227   7.48413780043e-05
40.7859400742   7.25567474201e-05
42.2242531447   7.02109348643e-05
43.7132882161   6.78207805412e-05
45.2548339959   6.5402348903e-05
46.8507422703   6.29707125085e-05
48.5029301283   6.05397883728e-05
50.2133822654   5.81222253359e-05
51.9841533668   5.57293387777e-05
53.8173705762   5.33710874356e-05
55.715236051   5.10560861228e-05
57.6800296071   4.87916477366e-05
59.7141114584   4.65838479984e-05
61.8199250512   4.4437606752e-05
64.0   4.23567802789e-05
66.2569551258   4.03442598413e-05
68.5935016023   3.84020724796e-05
71.0124462123   3.65314808903e-05
73.5166947198   3.47330799581e-05
76.1092553602   3.30068881847e-05
78.7932424541   3.13524328262e-05
81.5718801484   2.97688280291e-05
84.4485062895   2.82548456339e-05
87.4265764323   2.68089786107e-05
90.5096679919   2.542949731e-05
93.7014845405   2.41144988684e-05
97.0058602567   2.28619502113e-05
100.426764531   2.16697251575e-05
103.968306734   2.05356361578e-05
107.634741152   1.94574612066e-05
111.430472102   1.84329664521e-05
115.360059214   1.74599250041e-05
119.428222917   1.65361324097e-05
123.639850102   1.56594192256e-05
128.0   1.482766108e-05
132.513910252   1.40387865767e-05
137.187003205   1.32907833546e-05
142.024892425   1.25817025823e-05
147.03338944   1.19096621306e-05
152.21851072   1.12728486377e-05
157.586484908   1.06695186528e-05
163.143760297   1.00979990163e-05
168.897012579   9.55668661747e-06
174.853152865   9.04404764523e-06
181.019335984   8.55861643421e-06
187.402969081   8.09899399073e-06
194.011720513   7.66384627137e-06
200.853529062   7.25190227466e-06
207.936613467   6.86195199692e-06
215.269482305   6.49284429455e-06
222.860944204   6.14348468792e-06
230.720118428   5.81283313579e-06
238.856445833   5.49990180379e-06
247.279700205   5.20375284627e-06
256.0   4.92349621669e-06
265.027820503   4.65828751881e-06
274.374006409   4.40732590817e-06
284.049784849   4.16985205099e-06
294.066778879   3.94514614594e-06
304.437021441   3.73252601256e-06
315.172969816   3.53134524875e-06
326.287520594   3.34099145894e-06
337.794025158   3.16088455343e-06
349.706305729   2.9904751188e-06
362.038671968   2.82924285877e-06
374.805938162   2.67669510439e-06
388.023441027   2.53236539198e-06
401.707058123   2.39581210735e-06
415.873226934   2.26661719405e-06
430.53896461   2.14438492383e-06
445.721888408   2.02874072694e-06
461.440236857   1.91933008021e-06
477.712891667   1.81581745045e-06
494.55940041   1.71788529103e-06
512.0   1.62523308933e-06
530.055641007   1.53757646276e-06
548.748012819   1.45464630129e-06
568.099569699   1.3761879542e-06
588.133557758   1.30196045911e-06
608.874042881   1.23173581111e-06
630.345939633   1.16529827019e-06
652.575041187   1.10244370505e-06
675.588050316   1.0429789714e-06
699.412611458   9.8672132312e-07
724.077343935   9.33497854588e-07
749.611876324   8.83144972581e-07
776.046882053   8.35507896228e-07
803.414116246   7.90440183581e-07
831.746453869   7.47803283423e-07
861.07792922   7.07466110992e-07
891.443776815   6.69304646382e-07
922.880473713   6.33201554416e-07
955.425783334   5.99045824883e-07
989.118800819   5.66732432039e-07
1024.0   5.36162012377e-07
1060.11128201   5.07240559681e-07
1097.49602564   4.79879136454e-07
1136.1991394   4.53993600849e-07
1176.26711552   4.29504348269e-07
1217.74808576   4.06336066868e-07
1260.69187927   3.84417506196e-07
1305.15008237   3.63681258288e-07
1351.17610063   3.44063550549e-07
1398.82522292   3.25504049765e-07
1448.15468787   3.07945676687e-07
1499.22375265   2.91334430592e-07
1552.09376411   2.75619223289e-07
1606.82823249   2.60751722076e-07
1663.49290774   2.46686201155e-07
1722.15585844   2.3337940105e-07
1782.88755363   2.2079039561e-07
1845.76094743   2.08880466169e-07
1910.85156667   1.97612982502e-07
1978.23760164   1.86953290186e-07
2048.0   1.76868604041e-07
2120.22256403   1.67327907315e-07
2194.99205127   1.58301856303e-07
2272.39827879   1.49762690111e-07
2352.53423103   1.41684145285e-07
2435.49617153   1.34041375039e-07
2521.38375853   1.2681087285e-07
2610.30016475   1.19970400161e-07
2702.35220126   1.13498917991e-07
2797.65044583   1.07376522233e-07
2896.30937574   1.01584382433e-07
2998.4475053   9.61046838842e-08
3104.18752821   9.09205728347e-08
3213.65646499   8.60161046527e-08
3326.98581548   8.13761947892e-08
3444.31171688   7.69865723836e-08
3565.77510726   7.28337363735e-08
3691.52189485   6.89049139703e-08
3821.70313333   6.51880213752e-08
3956.47520328   6.16716266146e-08
4096.0   5.83449143794e-08
