#z=6.95
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   29.2243156393
0.517632461921   29.1245358665
0.535886731268   28.9951106223
0.554784736034   28.7941913685
0.574349177499   28.5652548579
0.594603557501   28.2717025643
0.615572206672   27.9002138912
0.63728031366   27.4348900144
0.659753955386   26.857738721
0.683020128377   26.1551920395
0.707106781187   25.2917905074
0.732042847973   24.146210299
0.757858283255   21.8914457961
0.784584097897   20.2800803838
0.812252396356   18.404053492
0.840896415254   16.2316547886
0.870550563296   13.7338872929
0.901250462611   10.8825281952
0.933032991537   7.65108178749
0.965936328925   4.01565907495
1.0   0.0737307358681
1.03526492384   0.0645781153164
1.07177346254   0.0591251742044
1.10956947207   0.0549486739756
1.148698355   0.0517902841644
1.189207115   0.0494343168628
1.23114441334   0.0477029294356
1.27456062732   0.0464513716452
1.31950791077   0.0455634079067
1.36604025675   0.0449470094091
1.41421356237   0.0445303789108
1.46408569595   0.0442583466123
1.51571656651   0.0440891592825
1.56916819579   0.0439916748102
1.62450479271   0.0439429670857
1.68179283051   0.0439263380027
1.74110112659   0.0439297220856
1.80250092522   0.0452110821524
1.86606598307   0.0439643574543
1.93187265785   0.0439850849378
2.0   0.0440036605304
2.07052984768   0.0440181412608
2.14354692507   0.0440273535947
2.21913894414   0.0440306642866
2.29739670999   0.0440277700683
2.37841423001   0.0440185089675
2.46228882669   0.044002708155
2.54912125464   0.0439800847385
2.63901582155   0.0439502009964
2.73208051351   0.0439124613681
2.82842712475   0.0438658722488
2.92817139189   0.0438082590233
3.03143313302   0.0437092723474
3.13833639159   0.0435368741066
3.24900958542   0.043155491481
3.36358566101   0.0422581266917
3.48220225318   0.0401967583581
3.60500185044   0.0357441108891
3.73213196615   0.0268019333131
3.8637453157   0.0101182185978
4.0   2.45960389031e-28
4.14105969537   4.1502374522e-28
4.28709385015   9.24522122236e-27
4.43827788827   1.81233253878e-25
4.59479341999   3.09255550105e-24
4.75682846001   4.582388876e-23
4.92457765338   5.9017497595e-22
5.09824250928   6.62284699808e-21
5.27803164309   6.49640382413e-20
5.46416102702   5.59065022281e-19
5.65685424949   4.23799889742e-18
5.85634278378   2.84206742382e-17
6.06286626604   1.693714481e-16
6.27667278317   9.01164934813e-16
6.49801917085   4.30130979254e-15
6.72717132203   1.85068697906e-14
