#z=5.85
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   33.0839311563
0.517632461921   32.8792484193
0.535886731268   32.6260664301
0.554784736034   32.3091727465
0.574349177499   31.9165665142
0.594603557501   31.4347989089
0.615572206672   30.8490484787
0.63728031366   30.1431751215
0.659753955386   29.1939912833
0.683020128377   28.1852341584
0.707106781187   26.9986568913
0.732042847973   25.5023791503
0.757858283255   23.0879829115
0.784584097897   21.1812119584
0.812252396356   19.0244769229
0.840896415254   16.6030637935
0.870550563296   13.9048292492
0.901250462611   10.920860825
0.933032991537   7.44148877156
0.965936328925   3.8662129421
1.0   0.099161641209
1.03526492384   0.08783789534
1.07177346254   0.080466414574
1.10956947207   0.0748204801694
1.148698355   0.0705436890698
1.189207115   0.0673404735911
1.23114441334   0.0649687235313
1.27456062732   0.0632326426156
1.31950791077   0.0619759938697
1.36604025675   0.0610758402945
1.41421356237   0.0604368462029
1.46408569595   0.0599861743819
1.51571656651   0.0596689946357
1.56916819579   0.0594446069183
1.62450479271   0.0592831723488
1.68179283051   0.0591630335912
1.74110112659   0.0590685901137
1.80250092522   0.0600851860876
1.86606598307   0.0589153553699
1.93187265785   0.0588430815749
2.0   0.0587680697804
2.07052984768   0.0586878539726
2.14354692507   0.0586009262839
2.21913894414   0.058506427943
2.29739670999   0.0584038747953
2.37841423001   0.0582929223961
2.46228882669   0.0581731816353
2.54912125464   0.058044077309
2.63901582155   0.057904315579
2.73208051351   0.0577533665717
2.82842712475   0.0575883434263
2.92817139189   0.05741015616
3.03143313302   0.0569726236935
3.13833639159   0.056365646057
3.24900958542   0.0552523045144
3.36358566101   0.0531927006776
3.48220225318   0.0494911709183
3.60500185044   0.0431379102141
3.73213196615   0.0306801157488
3.8637453157   0.0134793321172
4.0   2.12517512535e-15
4.14105969537   3.42357352556e-15
4.28709385015   1.16348588547e-14
4.43827788827   3.84141573478e-14
4.59479341999   1.21593337309e-13
4.75682846001   3.67321701194e-13
4.92457765338   1.05767433881e-12
5.09824250928   2.90262537153e-12
5.27803164309   7.59500863439e-12
5.46416102702   1.8959384722e-11
5.65685424949   4.51857905283e-11
5.85634278378   1.02904777905e-10
6.06286626604   2.24153654062e-10
6.27667278317   4.67515477454e-10
6.49801917085   9.34734788165e-10
6.72717132203   1.79374552607e-09
6.96440450637   3.30813067289e-09
7.21000370089   5.87152713744e-09
7.46426393229   1.00435508007e-08
7.7274906314   1.65818405282e-08
8.0   2.64633845867e-08
8.28211939073   4.08880034834e-08
8.57418770029   6.12581345519e-08
8.87655577654   8.91319251039e-08
9.18958683998   1.261506556e-07
9.51365692002   1.73945862527e-07
9.84915530676   2.340352401e-07
10.1964850186   3.07718634919e-07
10.5560632862   3.9598574739e-07
10.928322054   4.99445534548e-07
11.313708499   6.1828420972e-07
11.7126855676   7.52254848447e-07
12.1257325321   9.0069767877e-07
12.5533455663   1.06258677755e-06
12.9960383417   1.23659651495e-06
13.4543426441   1.42117985134e-06
13.9288090127   1.61465045559e-06
14.4200074018   1.81526139652e-06
14.9285278646   2.02127459371e-06
15.4549812628   2.23101700631e-06
16.0   2.44292141266e-06
16.5642387815   2.65555136221e-06
17.1483754006   2.86761130599e-06
17.7531115531   3.0779439454e-06
18.37917368   3.28551746577e-06
19.02731384   3.48940557806e-06
19.6983106135   3.68876325494e-06
20.3929700371   3.88280080771e-06
21.1121265724   4.07075859454e-06
21.8566441081   4.25188425118e-06
22.627416998   4.42541393712e-06
23.4253711351   4.59055871793e-06
24.2514650642   4.74649686181e-06
25.1066911327   4.89237250885e-06
25.9920766834   5.02730086303e-06
26.9086852881   5.15037975062e-06
27.8576180255   5.26070707683e-06
28.8400148035   5.3574033986e-06
29.8570557292   5.43963852118e-06
30.9099625256   5.50666073712e-06
32.0   5.55782707935e-06
33.1284775629   5.5926327835e-06
34.2967508012   5.61073807805e-06
35.5062231062   5.61199047325e-06
36.7583473599   5.59644091971e-06
38.0546276801   5.56435256098e-06
39.396621227   5.51620129199e-06
40.7859400742   5.45266791758e-06
42.2242531447   5.3746223208e-06
43.7132882161   5.28310062853e-06
45.2548339959   5.17927683504e-06
46.8507422703   5.06443066022e-06
48.5029301283   4.93991355234e-06
50.2133822654   4.80711469658e-06
51.9841533668   4.66742868735e-06
53.8173705762   4.52222620666e-06
55.715236051   4.37282867509e-06
57.6800296071   4.22048745221e-06
59.7141114584   4.06636780213e-06
61.8199250512   3.91153753321e-06
64.0   3.7569599845e-06
66.2569551258   3.60349086899e-06
68.5935016023   3.45187839014e-06
71.0124462123   3.30276601332e-06
73.5166947198   3.15669728487e-06
76.1092553602   3.01412213521e-06
78.7932424541   2.87540416662e-06
81.5718801484   2.74082850102e-06
84.4485062895   2.61060984031e-06
87.4265764323   2.48490046581e-06
90.5096679919   2.36379797128e-06
93.7014845405   2.24735258267e-06
97.0058602567   2.13557396744e-06
100.426764531   2.02843747687e-06
103.968306734   1.92588979633e-06
107.634741152   1.82785400278e-06
111.430472102   1.73423404646e-06
115.360059214   1.64491868591e-06
119.428222917   1.55978491337e-06
123.639850102   1.4787009122e-06
128.0   1.40152858987e-06
132.513910252   1.32812572997e-06
137.187003205   1.25834780554e-06
142.024892425   1.19204949366e-06
147.03338944   1.12908592851e-06
152.21851072   1.06931372691e-06
157.586484908   1.01259181733e-06
163.143760297   9.58782099846e-07
168.897012579   9.07749961901e-07
174.853152865   8.59364671321e-07
181.019335984   8.13499665816e-07
187.402969081   7.70032755453e-07
194.011720513   7.28846252544e-07
200.853529062   6.89827041343e-07
207.936613467   6.52866598241e-07
215.269482305   6.17860971585e-07
222.860944204   5.847107289e-07
230.720118428   5.53320878131e-07
238.856445833   5.23600768469e-07
247.279700205   4.95463975492e-07
256.0   4.68828174523e-07
265.027820503   4.43615005533e-07
274.374006409   4.19749932286e-07
284.049784849   3.97162098002e-07
294.066778879   3.75784179375e-07
304.437021441   3.55552240455e-07
315.172969816   3.36405587612e-07
326.287520594   3.18286626549e-07
337.794025158   3.0114072213e-07
349.706305729   2.84916061618e-07
362.038671968   2.69563521772e-07
374.805938162   2.55036540126e-07
388.023441027   2.41290990689e-07
401.707058123   2.28285064214e-07
415.873226934   2.15979153111e-07
430.53896461   2.04335741041e-07
445.721888408   1.93319297164e-07
461.440236857   1.82896175001e-07
477.712891667   1.73034515825e-07
494.55940041   1.63704156476e-07
512.0   1.54876541488e-07
530.055641007   1.46524639402e-07
548.748012819   1.38622863112e-07
568.099569699   1.31146994115e-07
588.133557758   1.24074110506e-07
608.874042881   1.17382518578e-07
630.345939633   1.11051687861e-07
652.575041187   1.05062189474e-07
675.588050316   9.93956376228e-08
699.412611458   9.40346341136e-08
724.077343935   8.89627157339e-08
749.611876324   8.4164304372e-08
776.046882053   7.9624659739e-08
803.414116246   7.53298345677e-08
831.746453869   7.12666321671e-08
861.07792922   6.74225662134e-08
891.443776815   6.37858226671e-08
922.880473713   6.03452237067e-08
955.425783334   5.70901935764e-08
989.118800819   5.40107262507e-08
1024.0   5.10973548202e-08
1060.11128201   4.83411225102e-08
1097.49602564   4.57335552474e-08
1136.1991394   4.32666356924e-08
1176.26711552   4.09327786623e-08
1217.74808576   3.87248078696e-08
1260.69187927   3.66359339073e-08
1305.15008237   3.46597334158e-08
1351.17610063   3.27901293672e-08
1398.82522292   3.10213724087e-08
1448.15468787   2.93480232082e-08
1499.22375265   2.77649357492e-08
1552.09376411   2.62672415232e-08
1606.82823249   2.48503345737e-08
1663.49290774   2.35098573436e-08
1722.15585844   2.22416872851e-08
1782.88755363   2.10419241907e-08
1845.76094743   1.9906878205e-08
1910.85156667   1.88330584845e-08
1978.23760164   1.78171624656e-08
2048.0   1.68560657132e-08
2120.22256403   1.59468123146e-08
2194.99205127   1.50866057917e-08
2272.39827879   1.42728005034e-08
2352.53423103   1.35028935105e-08
2435.49617153   1.277451688e-08
2521.38375853   1.20854304035e-08
2610.30016475   1.14335147089e-08
2702.35220126   1.0816764743e-08
2797.65044583   1.02332836058e-08
2896.30937574   9.68127671682e-09
2998.4475053   9.15904629671e-09
3104.18752821   8.66498614571e-09
3213.65646499   8.19757670422e-09
3326.98581548   7.7553803795e-09
3444.31171688   7.33703712444e-09
3565.77510726   6.94126025485e-09
3691.52189485   6.56683249229e-09
3821.70313333   6.21260222026e-09
3956.47520328   5.87747994246e-09
4096.0   5.56043493197e-09
