#z=1.55
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   7.75428564305
0.517632461921   7.3834435198
0.535886731268   7.05405013723
0.554784736034   6.71778505112
0.574349177499   6.37506445757
0.594603557501   6.0262650133
0.615572206672   5.67174635415
0.63728031366   5.31186210737
0.659753955386   4.94697541403
0.683020128377   4.57238695255
0.707106781187   4.19834306092
0.732042847973   3.76438116953
0.757858283255   3.2787986331
0.784584097897   2.89834231419
0.812252396356   2.51588728077
0.840896415254   2.13179815478
0.870550563296   1.74643065496
0.901250462611   1.36056669927
0.933032991537   0.974800094383
0.965936328925   0.585654325918
1.0   0.170956719346
1.03526492384   0.159819256879
1.07177346254   0.150734252598
1.10956947207   0.143157685188
1.148698355   0.136745400403
1.189207115   0.131225838582
1.23114441334   0.126387421205
1.27456062732   0.122067721591
1.31950791077   0.118144597103
1.36604025675   0.114528460573
1.41421356237   0.1111569709
1.46408569595   0.107979216748
1.51571656651   0.104965919472
1.56916819579   0.102101210432
1.62450479271   0.0993748545899
1.68179283051   0.0967830828137
1.74110112659   0.0943256880467
1.80250092522   0.0920531006996
1.86606598307   0.0897983106197
1.93187265785   0.0877066701522
2.0   0.0857922409478
2.07052984768   0.0838378413166
2.14354692507   0.0819499371051
2.21913894414   0.0800507601251
2.29739670999   0.0780911855395
2.37841423001   0.0760185632666
2.46228882669   0.0737814340901
2.54912125464   0.0713320097637
2.63901582155   0.0686475384089
2.73208051351   0.0654221179986
2.82842712475   0.0620773303691
2.92817139189   0.0584504886004
3.03143313302   0.0420907682009
3.13833639159   0.0379045095793
3.24900958542   0.0336208932298
3.36358566101   0.0292638076139
3.48220225318   0.0248608040014
3.60500185044   0.0204420467566
3.73213196615   0.0160391134355
3.8637453157   0.0112897502798
4.0   0.00694275902107
4.14105969537   0.00551544537166
4.28709385015   0.00496982841681
4.43827788827   0.00470978922621
4.59479341999   0.00453997324696
4.75682846001   0.00439847749971
4.92457765338   0.00426657145562
5.09824250928   0.0041389176126
5.27803164309   0.00401416452413
5.46416102702   0.00389209889272
5.65685424949   0.00377281526158
5.85634278378   0.00365647983989
6.06286626604   0.00354326385107
6.27667278317   0.00343332569626
6.49801917085   0.00332680852191
6.72717132203   0.00322384320711
6.96440450637   0.00312455265504
7.21000370089   0.00302905486884
7.46426393229   0.00293746313997
7.7274906314   0.00284988253963
8.0   0.00276640279871
8.28211939073   0.00268708844013
8.57418770029   0.00261196755398
8.87655577654   0.00254102081532
9.18958683998   0.00247417225432
9.51365692002   0.00241128297458
9.84915530676   0.00235214858336
10.1964850186   0.00229650064351
10.5560632862   0.0022440120524
10.928322054   0.00219430593225
11.313708499   0.0021469673853
11.7126855676   0.0021015573175
12.1257325321   0.00205762745172
12.5533455663   0.00201473562686
12.9960383417   0.00197246050858
13.4543426441   0.00193041491824
13.9288090127   0.00188825711505
14.4200074018   0.0018456995335
14.9285278646   0.00180251467014
15.4549812628   0.00175853801433
16.0   0.00171366810932
16.5642387815   0.0016678639984
17.1483754006   0.00162114044532
17.7531115531   0.00157356141106
18.37917368   0.00152523231961
19.02731384   0.00147629165294
19.6983106135   0.0014269023838
20.3929700371   0.00137724369094
21.1121265724   0.00132750331324
21.8566441081   0.0012778707974
22.627416998   0.00122853179157
23.4253711351   0.00117966344296
24.2514650642   0.00113143088039
25.1066911327   0.00108398470546
25.9920766834   0.00103745937974
26.9086852881   0.000991972376625
27.8576180255   0.000947623962735
