#z=2.35
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   15.0432907973
0.517632461921   14.4555686907
0.535886731268   13.9076863373
0.554784736034   13.3315306972
0.574349177499   12.7288520074
0.594603557501   12.1014988264
0.615572206672   11.4431837599
0.63728031366   10.7683781809
0.659753955386   10.0774359535
0.683020128377   9.366836596
0.707106781187   8.64004562452
0.732042847973   7.78481744876
0.757858283255   6.76999002333
0.784584097897   5.99151762797
0.812252396356   5.20147342815
0.840896415254   4.40074788895
0.870550563296   3.5853463779
0.901250462611   2.76007124804
0.933032991537   1.93461978315
0.965936328925   1.10326304726
1.0   0.212156190101
1.03526492384   0.192242982927
1.07177346254   0.179629725115
1.10956947207   0.169384839328
1.148698355   0.160979835114
1.189207115   0.153991297145
1.23114441334   0.148084251005
1.27456062732   0.142997112833
1.31950791077   0.13852830946
1.36604025675   0.134524587195
1.41421356237   0.130870977379
1.46408569595   0.127482338243
1.51571656651   0.124296393673
1.56916819579   0.121268166886
1.62450479271   0.118365953069
1.68179283051   0.115570153286
1.74110112659   0.112874450489
1.80250092522   0.112444936669
1.86606598307   0.107798571965
1.93187265785   0.105434461986
2.0   0.103261622353
2.07052984768   0.101231474049
2.14354692507   0.0994090675653
2.21913894414   0.0978316423006
2.29739670999   0.0965340807708
2.37841423001   0.0954982902979
2.46228882669   0.094632291272
2.54912125464   0.0939940251032
2.63901582155   0.0934712369163
2.73208051351   0.0932686800335
2.82842712475   0.0926143438863
2.92817139189   0.0915113518548
3.03143313302   0.0629847054664
3.13833639159   0.0577803389068
3.24900958542   0.052125146987
3.36358566101   0.0460055433717
3.48220225318   0.0392521927267
3.60500185044   0.0317039260998
3.73213196615   0.024128122041
3.8637453157   0.0161496925632
4.0   0.00781449281342
4.14105969537   0.00557896164172
4.28709385015   0.00482628378647
4.43827788827   0.00450879184116
4.59479341999   0.00432986659114
4.75682846001   0.0041941644807
4.92457765338   0.00407229048783
5.09824250928   0.00395555339349
5.27803164309   0.00384150155952
5.46416102702   0.00372950770394
5.65685424949   0.0036194813245
5.85634278378   0.00351150579099
6.06286626604   0.00340573363278
6.27667278317   0.0033023498354
6.49801917085   0.0032015530699
6.72717132203   0.00310354337705
6.96440450637   0.0030085141951
7.21000370089   0.00291664804474
7.46426393229   0.00282811478468
7.7274906314   0.00274307089313
8.0   0.00266165819553
8.28211939073   0.00258400087691
8.57418770029   0.00251020031872
8.87655577654   0.00244032804893
9.18958683998   0.00237441768041
9.51365692002   0.00231245701323
9.84915530676   0.00225438147447
10.1964850186   0.00220006983186
10.5560632862   0.00214934275328
10.928322054   0.0021019644003
11.313708499   0.00205764691565
11.7126855676   0.00201605742855
12.1257325321   0.00197682706202
12.5533455663   0.00193956136769
12.9960383417   0.00190385161528
13.4543426441   0.00186928640239
13.9288090127   0.00183546310723
14.4200074018   0.00180199876507
14.9285278646   0.00176853999991
15.4549812628   0.00173477168339
16.0   0.00170042402829
16.5642387815   0.00166527786691
17.1483754006   0.00162916792513
17.7531115531   0.0015919839915
18.37917368   0.0015536699945
19.02731384   0.00151422113071
19.6983106135   0.00147367931227
20.3929700371   0.00143212730284
21.1121265724   0.00138968197118
21.8566441081   0.00134648710245
22.627416998   0.00130270617476
23.4253711351   0.00125851544271
24.2514650642   0.00121409758673
25.1066911327   0.00116963610194
25.9920766834   0.00112531052243
26.9086852881   0.00108129251269
27.8576180255   0.00103774280985
28.8400148035   0.000994808965316
29.8570557292   0.000952623812829
30.9099625256   0.000911304576433
32.0   0.000870952526267
33.1284775629   0.000831653089285
34.2967508012   0.000793476325169
35.5062231062   0.000756477683565
36.7583473599   0.000720698966602
38.0546276801   0.000686169429636
39.396621227   0.000652906962737
40.7859400742   0.000620919305116
42.2242531447   0.000590205253989
43.7132882161   0.000560755837988
45.2548339959   0.000532555433013
46.8507422703   0.000505582805108
48.5029301283   0.00047981207064
50.2133822654   0.000455213568713
51.9841533668   0.000431754644388
53.8173705762   0.000409400344127
55.715236051   0.000388114026919
57.6800296071   0.000367857895967
59.7141114584   0.000348593456738
61.8199250512   0.000330281907655
64.0   0.000312884469895
66.2569551258   0.000296362662709
68.5935016023   0.000280678530422
71.0124462123   0.000265794826956
73.5166947198   0.00025167516329
76.1092553602   0.000238284122804
78.7932424541   0.000225587349016
81.5718801484   0.000213551609725
84.4485062895   0.000202144841139
87.4265764323   0.000191336175167
90.5096679919   0.000181095952621
93.7014845405   0.000171395724758
97.0058602567   0.000162208245249
100.426764531   0.000153507454375
103.968306734   0.000145268457
107.634741152   0.000137467495635
111.430472102   0.000130081919723
115.360059214   0.000123090152079
119.428222917   0.000116471653284
123.639850102   0.000110206884706
128.0   0.000104277270688
132.513910252   9.86651603687e-05
137.187003205   9.33537895008e-05
142.024892425   8.83272425752e-05
147.03338944   8.35704154916e-05
152.21851072   7.90689789695e-05
157.586484908   7.48093428464e-05
163.143760297   7.07786213806e-05
168.897012579   6.69645996406e-05
174.853152865   6.33557010406e-05
181.019335984   5.99409560607e-05
187.402969081   5.67099721746e-05
194.011720513   5.36529049896e-05
200.853529062   5.07604305983e-05
207.936613467   4.80237191276e-05
215.269482305   4.54344094646e-05
222.860944204   4.29845851364e-05
230.720118428   4.066675131e-05
238.856445833   3.84738128828e-05
247.279700205   3.63990536257e-05
