#z=5.35
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   33.6928680786
0.517632461921   33.4232457676
0.535886731268   33.1017003181
0.554784736034   32.7070965243
0.574349177499   32.2273523734
0.594603557501   31.6492752081
0.615572206672   30.880277832
0.63728031366   30.0537739115
0.659753955386   29.0847158746
0.683020128377   27.9579809542
0.707106781187   26.6574691023
0.732042847973   25.0176128099
0.757858283255   22.5704929394
0.784584097897   20.5969792068
0.812252396356   18.3995813135
0.840896415254   15.9715375053
0.870550563296   13.1609331403
0.901250462611   10.2590233194
0.933032991537   7.12802758555
0.965936328925   3.7715623351
1.0   0.110262711843
1.03526492384   0.0982726228384
1.07177346254   0.0901309569172
1.10956947207   0.0838889637135
1.148698355   0.0791505546791
1.189207115   0.0755882566376
1.23114441334   0.0729346440045
1.27456062732   0.0709741108673
1.31950791077   0.0695351436376
1.36604025675   0.0684832019795
1.41421356237   0.0677142716804
1.46408569595   0.0671491213019
1.51571656651   0.0667282738683
1.56916819579   0.0664076914086
1.62450479271   0.0661551585638
1.68179283051   0.0659473373213
1.74110112659   0.0657674464164
1.80250092522   0.0665062866815
1.86606598307   0.0654469994319
1.93187265785   0.0652920301224
2.0   0.0651345698578
2.07052984768   0.0649720051322
2.14354692507   0.064802731222
2.21913894414   0.0646258120688
2.29739670999   0.0644406830416
2.37841423001   0.0642469004238
2.46228882669   0.0640438357268
2.54912125464   0.0638306963525
2.63901582155   0.0636062592732
2.73208051351   0.0633753280328
2.82842712475   0.0631441685603
2.92817139189   0.0629645401038
3.03143313302   0.0620335571391
3.13833639159   0.061053838771
3.24900958542   0.0594013707334
3.36358566101   0.0566276997221
3.48220225318   0.0512621569404
3.60500185044   0.0436629967619
3.73213196615   0.0323078846797
3.8637453157   0.0160496800885
4.0   4.60562604485e-10
4.14105969537   5.73757926082e-10
4.28709385015   9.66943983682e-10
4.43827788827   1.63558225824e-09
4.59479341999   2.7360521436e-09
4.75682846001   4.50300511425e-09
4.92457765338   7.27919654788e-09
5.09824250928   1.15521760094e-08
5.27803164309   1.79973382066e-08
5.46416102702   2.75256146179e-08
5.65685424949   4.13325763086e-08
5.85634278378   6.09440964154e-08
6.06286626604   8.8252264397e-08
6.27667278317   1.25534312627e-07
6.49801917085   1.75447288288e-07
6.72717132203   2.40992382006e-07
6.96440450637   3.25445321569e-07
7.21000370089   4.322528822e-07
7.46426393229   5.64899865e-07
7.7274906314   7.26755110226e-07
8.0   9.20908414584e-07
8.28211939073   1.15001192667e-06
8.57418770029   1.41613936737e-06
8.87655577654   1.72067437681e-06
9.18958683998   2.06423593367e-06
9.51365692002   2.44664484364e-06
9.84915530676   2.86693144536e-06
10.1964850186   3.32338143076e-06
10.5560632862   3.81361424809e-06
10.928322054   4.33468695199e-06
11.313708499   4.88321546217e-06
11.7126855676   5.45550484857e-06
12.1257325321   6.04768037495e-06
12.5533455663   6.6558115601e-06
12.9960383417   7.27602243995e-06
13.4543426441   7.90458251655e-06
13.9288090127   8.53797450243e-06
14.4200074018   9.17293680838e-06
14.9285278646   9.80648063072e-06
15.4549812628   1.04358833061e-05
16.0   1.10586611631e-05
16.5642387815   1.16725262865e-05
17.1483754006   1.22753323541e-05
17.7531115531   1.28650149719e-05
18.37917368   1.34395317712e-05
19.02731384   1.3996807e-05
19.6983106135   1.453468458e-05
20.3929700371   1.50508927243e-05
21.1121265724   1.55430223499e-05
21.8566441081   1.60085207307e-05
22.627416998   1.64447011488e-05
23.4253711351   1.68487686738e-05
24.2514650642   1.72178615879e-05
25.1066911327   1.754910732e-05
25.9920766834   1.78396910401e-05
26.9086852881   1.80869343045e-05
27.8576180255   1.8288380389e-05
28.8400148035   1.84418822734e-05
29.8570557292   1.85456887372e-05
30.9099625256   1.85985237736e-05
32.0   1.85996545868e-05
33.1284775629   1.85489438499e-05
34.2967508012   1.84468826579e-05
35.5062231062   1.82946016879e-05
36.7583473599   1.80938593972e-05
38.0546276801   1.78470075502e-05
39.396621227   1.75569358288e-05
40.7859400742   1.72269986102e-05
42.2242531447   1.68609280545e-05
43.7132882161   1.64627383286e-05
45.2548339959   1.60366260464e-05
46.8507422703   1.55868718376e-05
48.5029301283   1.51177474064e-05
50.2133822654   1.4633431627e-05
51.9841533668   1.41379382369e-05
53.8173705762   1.36350566676e-05
55.715236051   1.31283065848e-05
57.6800296071   1.26209058807e-05
59.7141114584   1.2115751205e-05
61.8199250512   1.16154096587e-05
64.0   1.11221200035e-05
66.2569551258   1.06378016224e-05
68.5935016023   1.01640694876e-05
71.0124462123   9.70225350116e-06
73.5166947198   9.25342075283e-06
76.1092553602   8.81839944437e-06
78.7932424541   8.39780345129e-06
81.5718801484   7.99205670628e-06
84.4485062895   7.60141678578e-06
87.4265764323   7.22599725478e-06
90.5096679919   6.86578847251e-06
93.7014845405   6.52067668274e-06
97.0058602567   6.19046130835e-06
100.426764531   5.8748704435e-06
103.968306734   5.57357459106e-06
107.634741152   5.28619873072e-06
111.430472102   5.01233282846e-06
115.360059214   4.75154091197e-06
119.428222917   4.50336884392e-06
123.639850102   4.26735092475e-06
128.0   4.04301545386e-06
132.513910252   3.829889371e-06
137.187003205   3.6275020918e-06
142.024892425   3.43538864184e-06
147.03338944   3.25309218415e-06
152.21851072   3.0801660253e-06
157.586484908   2.91617517575e-06
163.143760297   2.76069753165e-06
168.897012579   2.61332473668e-06
174.853152865   2.47366277536e-06
181.019335984   2.34133234229e-06
187.402969081   2.21596902576e-06
194.011720513   2.09722333886e-06
200.853529062   1.98476062635e-06
207.936613467   1.87826087136e-06
215.269482305   1.77741842254e-06
222.860944204   1.68194165881e-06
230.720118428   1.59155260645e-06
238.856445833   1.50598652065e-06
247.279700205   1.42499144172e-06
256.0   1.34832773449e-06
265.027820503   1.2757676178e-06
274.374006409   1.20709468984e-06
284.049784849   1.14210345403e-06
294.066778879   1.08059884908e-06
304.437021441   1.02239578635e-06
315.172969816   9.67318696806e-07
326.287520594   9.15201089349e-07
337.794025158   8.65885121943e-07
349.706305729   8.19221186512e-07
362.038671968   7.75067508293e-07
374.805938162   7.33289760091e-07
388.023441027   6.93760691641e-07
401.707058123   6.56359774162e-07
415.873226934   6.20972860007e-07
430.53896461   5.87491857223e-07
445.721888408   5.55814418756e-07
461.440236857   5.25843645957e-07
477.712891667   4.97487805992e-07
494.55940041   4.70660062745e-07
512.0   4.4527822074e-07
530.055641007   4.21264481622e-07
548.748012819   3.98545212715e-07
568.099569699   3.77050727162e-07
588.133557758   3.56715075173e-07
608.874042881   3.37475845891e-07
630.345939633   3.19273979403e-07
652.575041187   3.02053588441e-07
675.588050316   2.85761789314e-07
699.412611458   2.70348541637e-07
724.077343935   2.55766496426e-07
749.611876324   2.4197085216e-07
776.046882053   2.28919218415e-07
803.414116246   2.16571486685e-07
831.746453869   2.04889708034e-07
