#z=2.2
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   13.5693477706
0.517632461921   13.022633709
0.535886731268   12.5092583973
0.554784736034   11.9733864307
0.574349177499   11.4166102835
0.594603557501   10.8236648226
0.615572206672   10.2286076931
0.63728031366   9.61834229971
0.659753955386   8.99246248736
0.683020128377   8.35062003638
0.707106781187   7.69612980819
0.732042847973   6.93406161647
0.757858283255   6.02631893221
0.784584097897   5.33187998643
0.812252396356   4.62842392553
0.840896415254   3.90565686871
0.870550563296   3.18335744803
0.901250462611   2.45821093283
0.933032991537   1.72829678224
0.965936328925   0.994258199918
1.0   0.210581576038
1.03526492384   0.1925593572
1.07177346254   0.180188845074
1.10956947207   0.170094314754
1.148698355   0.161765997834
1.189207115   0.154796490338
1.23114441334   0.148864273016
1.27456062732   0.143718868765
1.31950791077   0.13916770652
1.36604025675   0.135064695192
1.41421356237   0.131300471295
1.46408569595   0.127794215058
1.51571656651   0.124487046908
1.56916819579   0.121337134792
1.62450479271   0.118317932363
1.68179283051   0.115417268833
1.74110112659   0.112630376576
1.80250092522   0.111329396266
1.86606598307   0.107407560072
1.93187265785   0.104997130748
2.0   0.102805483311
2.07052984768   0.100758980928
2.14354692507   0.0989243272456
2.21913894414   0.0973118852663
2.29739670999   0.0959223192071
2.37841423001   0.0946426483057
2.46228882669   0.0935827914229
2.54912125464   0.0926082166791
2.63901582155   0.0916277739456
2.73208051351   0.0907714844683
2.82842712475   0.0894106683418
2.92817139189   0.0875634227372
3.03143313302   0.0603632762384
3.13833639159   0.0551751690894
3.24900958542   0.0496061097914
3.36358566101   0.0432640460401
3.48220225318   0.0367353975816
3.60500185044   0.0299789036506
3.73213196615   0.0228956388793
3.8637453157   0.0155277674653
4.0   0.00809868439872
4.14105969537   0.00591571552998
4.28709385015   0.00515727066616
4.43827788827   0.00483121697238
4.59479341999   0.00464257037029
4.75682846001   0.00449675099479
4.92457765338   0.0043646859307
5.09824250928   0.00423782657863
5.27803164309   0.00411380237122
5.46416102702   0.00399204816143
5.65685424949   0.00387252738798
5.85634278378   0.00375536887031
6.06286626604   0.0036407595437
6.27667278317   0.00352890625379
6.49801917085   0.00342001740986
6.72717132203   0.00331429277203
6.96440450637   0.003211918527
7.21000370089   0.00311306612909
7.46426393229   0.00301789313385
7.7274906314   0.00292654407942
8.0   0.00283914974786
8.28211939073   0.00275582380896
8.57418770029   0.00267665669874
8.87655577654   0.00260170737291
9.18958683998   0.00253099411712
9.51365692002   0.00246448580604
9.84915530676   0.00240209490202
10.1964850186   0.00234367316195
10.5560632862   0.00228901059936
10.928322054   0.00223783783123
11.313708499   0.00218983159643
11.7126855676   0.00214462299266
12.1257325321   0.00210180783866
12.5533455663   0.00206095851055
12.9960383417   0.00202163660145
13.4543426441   0.00198340579036
13.9288090127   0.00194584436209
14.4200074018   0.00190855688208
14.9285278646   0.00187118459078
15.4549812628   0.00183341414334
16.0   0.0017949843857
16.5642387815   0.00175569093661
17.1483754006   0.00171538844305
17.7531115531   0.00167399049556
18.37917368   0.00163146732331
19.02731384   0.00158784152287
19.6983106135   0.00154318219028
20.3929700371   0.00149759790643
21.1121265724   0.00145122905812
21.8566441081   0.00140423996143
22.627416998   0.00135681119631
23.4253711351   0.00130913247683
24.2514650642   0.00126139628622
25.1066911327   0.0012137924132
25.9920766834   0.00116650344627
26.9086852881   0.00111970121976
27.8576180255   0.00107354416039
28.8400148035   0.00102817545354
29.8570557292   0.000983721931959
30.9099625256   0.000940293582152
32.0   0.000897983563537
33.1284775629   0.000856868639384
34.2967508012   0.000817009926045
35.5062231062   0.000778453876082
36.7583473599   0.000741233421218
38.0546276801   0.000705369211724
39.396621227   0.000670870899527
40.7859400742   0.000637738422413
42.2242531447   0.000605963256126
43.7132882161   0.000575529609507
45.2548339959   0.000546415545184
46.8507422703   0.000518594014452
48.5029301283   0.000492033800112
