#z=9.55
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   9.77172426805
0.517632461921   9.7800204064
0.535886731268   9.79075645892
0.554784736034   9.80442764865
0.574349177499   9.82144515113
0.594603557501   9.84261371709
0.615572206672   9.868447001
0.63728031366   4575.79334104
0.659753955386   9.7383093916
0.683020128377   9.6261142899
0.707106781187   9.46660285526
0.732042847973   9.2021646706
0.757858283255   8.49163444603
0.784584097897   8.03332924823
0.812252396356   7.45979864715
0.840896415254   6.74869281608
0.870550563296   5.87475660486
0.901250462611   4.80980029618
0.933032991537   3.52269373318
0.965936328925   1.97943111813
1.0   0.0155826243924
1.03526492384   0.0135651476479
1.07177346254   0.0125307525127
1.10956947207   0.0117420597669
1.148698355   0.0111521862281
1.189207115   0.0107211070352
1.23114441334   0.0104151297092
1.27456062732   0.0102062960981
1.31950791077   0.0100717470957
1.36604025675   0.00999307817432
1.41421356237   0.0099557071429
1.46408569595   0.00994827014988
1.51571656651   0.00996205820025
1.56916819579   0.00999050408419
1.62450479271   0.0100287279041
1.68179283051   0.0100731474787
1.74110112659   0.0101211571396
1.80250092522   0.0105809288631
1.86606598307   0.0102209510767
1.93187265785   0.0102704352349
2.0   0.0103186785791
2.07052984768   0.010365268205
2.14354692507   0.0104099743183
2.21913894414   0.0104527030657
2.29739670999   0.0104934499466
2.37841423001   0.0105322539279
2.46228882669   0.0105691561993
2.54912125464   0.0106041692784
2.63901582155   0.0106372614433
2.73208051351   0.0106683584796
2.82842712475   0.0106973604767
2.92817139189   0.010724166528
3.03143313302   0.0107486785524
3.13833639159   0.0107706533112
3.24900958542   0.010788387967
3.36358566101   0.0107909685116
3.48220225318   0.0107216196402
3.60500185044   0.0103373434223
3.73213196615   0.00876846413199
3.8637453157   0.00337661453171
4.0   2.12632309884e-46
4.14105969537   2.02275100349e-46
4.28709385015   5.59289205975e-44
4.43827788827   1.16503406388e-41
4.59479341999   1.82273452223e-39
4.75682846001   2.15118575981e-37
4.92457765338   1.92942755883e-35
5.09824250928   1.3267867257e-33
5.27803164309   7.06206007591e-32
5.46416102702   2.93858618197e-30
5.65685424949   9.65732466732e-29
5.85634278378   2.5327367858e-27
6.06286626604   5.35639413875e-26
6.27667278317   9.23074232172e-25
6.49801917085   1.30973422736e-23
6.72717132203   1.54580497259e-22
6.96440450637   1.53289103331e-21
7.21000370089   1.28976002689e-20
7.46426393229   9.29566349593e-20
7.7274906314   5.79187412861e-19
8.0   3.1475014741e-18
8.28211939073   1.50452533626e-17
8.57418770029   6.37719934767e-17
8.87655577654   2.41544058413e-16
9.18958683998   8.2350579688e-16
