#z=7.8
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   24.9108781071
0.517632461921   24.9303357739
0.535886731268   275.968163332
0.554784736034   24.7341100794
0.574349177499   24.6013342054
0.594603557501   24.4235427072
0.615572206672   24.1437314862
0.63728031366   23.8287438984
0.659753955386   23.4252191413
0.683020128377   22.9234371204
0.707106781187   22.2855072048
0.732042847973   21.4399416214
0.757858283255   19.6038097178
0.784584097897   18.293359288
0.812252396356   16.7301304454
0.840896415254   14.6981088651
0.870550563296   12.4999232101
0.901250462611   9.94097439756
0.933032991537   6.9793388792
0.965936328925   3.57580121688
1.0   0.0541478540487
1.03526492384   0.0474998230061
1.07177346254   0.0435477012819
1.10956947207   0.040521588076
1.148698355   0.0382371850536
1.189207115   0.0365396945092
1.23114441334   0.0353007568671
1.27456062732   0.034415334647
1.31950791077   0.0337986490446
1.36604025675   0.033383248993
1.41421356237   0.0331162685481
1.46408569595   0.032956909575
1.51571656651   0.0328741738466
1.56916819579   0.0328448606022
1.62450479271   0.032851839867
1.68179283051   0.0328826056868
1.74110112659   0.0329281049439
1.80250092522   0.0339042826472
1.86606598307   0.0330391200567
1.93187265785   0.0330967116797
2.0   0.0331523572265
2.07052984768   0.0332045969121
2.14354692507   0.0332525623108
2.21913894414   0.0332958086101
2.29739670999   0.0333341577958
2.37841423001   0.0333675536165
2.46228882669   0.0333959397241
2.54912125464   0.0334191760358
2.63901582155   0.0334370041638
2.73208051351   0.0334490621181
2.82842712475   0.0334549159705
2.92817139189   0.0334539921614
3.03143313302   0.0334427801702
3.13833639159   0.0334120888044
3.24900958542   0.0333233436264
3.36358566101   0.0329865378426
3.48220225318   0.0320508274399
3.60500185044   0.0295190701638
3.73213196615   0.0232957086127
3.8637453157   0.00938133427844
4.0   2.1911889028e-35
4.14105969537   5.62370896975e-35
4.28709385015   3.27378072129e-33
4.43827788827   1.58782960273e-31
4.59479341999   6.36101704393e-30
4.75682846001   2.1035442213e-28
4.92457765338   5.7580188375e-27
5.09824250928   1.31023077316e-25
5.27803164309   2.49109938168e-24
5.46416102702   3.97969880365e-23
5.65685424949   5.37452958158e-22
5.85634278378   6.17450875574e-21
6.06286626604   6.07390639354e-20
6.27667278317   5.15028662603e-19
6.49801917085   3.78984640174e-18
6.72717132203   2.43657390603e-17
6.96440450637   1.37795922898e-16
7.21000370089   6.90071180791e-16
7.46426393229   3.08040455524e-15
7.7274906314   1.23359282342e-14
8.0   4.45969059182e-14
8.28211939073   1.46432748932e-13
8.57418770029   4.39245965927e-13
8.87655577654   1.21044617714e-12
9.18958683998   3.08088336378e-12
9.51365692002   7.2796546181e-12
9.84915530676   1.60455939987e-11
10.1964850186   3.31441489712e-11
10.5560632862   6.44403664379e-11
10.928322054   1.18415030442e-10
11.313708499   2.06472223791e-10
11.7126855676   3.42884894234e-10
12.1257325321   5.4427311968e-10
12.5533455663   8.28602093747e-10
12.9960383417   1.21379854847e-09
13.4543426441   1.71618019263e-09
13.9288090127   2.34894190775e-09
14.4200074018   3.12093110748e-09
14.9285278646   4.03588030562e-09
15.4549812628   5.092170804e-09
16.0   6.28310554369e-09
16.5642387815   7.59759405934e-09
17.1483754006   9.02110963421e-09
17.7531115531   1.05367686558e-08
18.37917368   1.21263977956e-08
19.02731384   1.37714858498e-08
19.6983106135   1.54539541439e-08
20.3929700371   1.71567149344e-08
21.1121265724   1.8864016728e-08
21.8566441081   2.05615969495e-08
22.627416998   2.22366758609e-08
23.4253711351   2.38778321139e-08
24.2514650642   2.54748014085e-08
25.1066911327   2.7018237076e-08
25.9920766834   2.84994664889e-08
26.9086852881   2.99102711634e-08
27.8576180255   3.12427120189e-08
28.8400148035   3.24890149293e-08
29.8570557292   3.36415255915e-08
30.9099625256   3.46927368587e-08
32.0   3.56353859953e-08
33.1284775629   3.64626138313e-08
