#z=10.65
#nu (Ryd)        Jnu (10^-21 erg s^-1 cm^-2 Hz^-1 sr^-1)
0.5   0.0174102708296
0.517632461921   0.0174531782375
0.535886731268   0.0174658236241
0.554784736034   0.0174879126816
0.574349177499   0.0175169737187
0.594603557501   0.0175544906615
0.615572206672   0.0176021867054
0.63728031366   0.0176615121922
0.659753955386   0.0177349744667
0.683020128377   0.0178366702236
0.707106781187   1.24391855484
0.732042847973   0.0171274901477
0.757858283255   0.0158406147433
0.784584097897   0.0150365213066
0.812252396356   0.0138531565486
0.840896415254   0.0125128948537
0.870550563296   0.0108339508386
0.901250462611   0.00874905384293
0.933032991537   0.00618236535838
0.965936328925   0.00304866293453
1.0   2.23214423537e-05
1.03526492384   1.96992112596e-05
1.07177346254   1.83386329288e-05
1.10956947207   1.73088995187e-05
1.148698355   1.65490037162e-05
1.189207115   1.60061404411e-05
1.23114441334   1.56352975518e-05
1.27456062732   1.53986932254e-05
1.31950791077   1.52651117059e-05
1.36604025675   1.52091806423e-05
1.41421356237   1.52106246209e-05
1.46408569595   1.52535223723e-05
1.51571656651   1.53255901824e-05
1.56916819579   1.54175109498e-05
1.62450479271   1.55223260232e-05
1.68179283051   1.56349041416e-05
1.74110112659   1.57514974597e-05
1.80250092522   1.64012548983e-05
1.86606598307   1.59866239184e-05
1.93187265785   1.61018249676e-05
2.0   1.62140555911e-05
2.07052984768   1.6322730116e-05
2.14354692507   1.64275404994e-05
2.21913894414   1.65283892232e-05
2.29739670999   1.66253204877e-05
2.37841423001   1.67184499577e-05
2.46228882669   1.68078994754e-05
2.54912125464   1.68937462529e-05
2.63901582155   1.69759952528e-05
2.73208051351   1.70545789858e-05
2.82842712475   1.71293822346e-05
2.92817139189   1.72002825131e-05
3.03143313302   1.72671915868e-05
3.13833639159   1.73300727569e-05
3.24900958542   1.73886214969e-05
3.36358566101   1.74393254173e-05
3.48220225318   1.74514312053e-05
3.60500185044   1.72194097657e-05
3.73213196615   1.56451930119e-05
3.8637453157   7.94734789548e-06
4.0   1.48158871641e-55
4.14105969537   5.9081973423e-55
4.28709385015   3.75174910931e-52
4.43827788827   1.69037458947e-49
4.59479341999   5.40742884053e-47
4.75682846001   1.23787962087e-44
4.92457765338   2.04992149964e-42
5.09824250928   2.48538091573e-40
5.27803164309   2.23417035108e-38
5.46416102702   1.50833289369e-36
5.65685424949   7.74778410407e-35
5.85634278378   3.06764109044e-33
6.06286626604   9.48404754533e-32
6.27667278317   2.3189730271e-30
6.49801917085   4.54115994918e-29
6.72717132203   7.21011668378e-28
6.96440450637   9.3931772944e-27
7.21000370089   1.01578587472e-25
7.46426393229   9.22047060182e-25
7.7274906314   7.10086056774e-24
8.0   4.68723045445e-23
8.28211939073   2.67793039263e-22
8.57418770029   1.33653066912e-21
8.87655577654   5.87848585357e-21
9.18958683998   2.29755339295e-20
9.51365692002   8.04247472999e-20
9.84915530676   2.54015572553e-19
10.1964850186   7.28989954869e-19
10.5560632862   1.91358711583e-18
10.928322054   4.62333935351e-18
11.313708499   1.03421155656e-17
11.7126855676   2.15394016755e-17
12.1257325321   4.19876588839e-17
12.5533455663   7.69917314421e-17
12.9960383417   1.33431117012e-16
13.4543426441   2.19537824664e-16
13.9288090127   3.44387059802e-16
14.4200074018   5.17149508717e-16
14.9285278646   7.46217921388e-16
15.4549812628   1.03835468659e-15
16.0   1.39800112418e-15
16.5642387815   1.82684866242e-15
17.1483754006   2.32371321707e-15
17.7531115531   2.88469579998e-15
18.37917368   3.50356882111e-15
19.02731384   4.17230494155e-15
19.6983106135   4.88166271454e-15
20.3929700371   5.62175529301e-15
21.1121265724   6.38254853156e-15
21.8566441081   7.15425698224e-15
22.627416998   7.92762642297e-15
23.4253711351   8.69410737025e-15
24.2514650642   9.4459347427e-15
25.1066911327   1.01761347348e-14
25.9920766834   1.08784818817e-14
26.9086852881   1.15474283032e-14
27.8576180255   1.21780242274e-14
28.8400148035   1.27658449503e-14
29.8570557292   1.33069350096e-14
30.9099625256   1.3797775966e-14
32.0   1.42352800682e-14
33.1284775629   1.46168084174e-14
34.2967508012   1.49402091868e-14
35.5062231062   1.52038691329e-14
36.7583473599   1.54067701635e-14
38.0546276801   1.55485422048e-14
39.396621227   1.56295040543e-14
40.7859400742   1.56506852487e-14
42.2242531447   1.56138240545e-14
43.7132882161   1.55213392171e-14
45.2548339959   1.5376275766e-14
46.8507422703   1.51822276305e-14
48.5029301283   1.49432417793e-14
50.2133822654   1.46637098878e-14
51.9841533668   1.43482540686e-14
53.8173705762   1.40016130325e-14
55.715236051   1.36285343022e-14
57.6800296071   1.32336769668e-14
59.7141114584   1.28215281323e-14
61.8199250512   1.23963348756e-14
64.0   1.19620522802e-14
66.2569551258   1.15223071073e-14
68.5935016023   1.10803758908e-14
71.0124462123   1.06391757277e-14
73.5166947198   1.02012657579e-14
76.1092553602   9.76885724151e-15
78.7932424541   9.34383020427e-15
81.5718801484   8.92775478733e-15
84.4485062895   8.52191566439e-15
87.4265764323   8.12733814606e-15
90.5096679919   7.74481485094e-15
93.7014845405   7.37493206964e-15
97.0058602567   7.01809517e-15
100.426764531   6.67455258408e-15
103.968306734   6.34441807774e-15
107.634741152   6.02769113327e-15
111.430472102   5.72427537676e-15
115.360059214   5.43399505806e-15
119.428222917   5.15660964681e-15
123.639850102   4.89182664545e-15
128.0   4.63931274465e-15
132.513910252   4.3987034594e-15
137.187003205   4.16961138961e-15
142.024892425   3.95163324779e-15
147.03338944   3.7443557917e-15
152.21851072   3.54736079208e-15
157.586484908   3.36022915583e-15
163.143760297   3.18254431507e-15
168.897012579   3.01389498173e-15
174.853152865   2.85387735687e-15
181.019335984   2.70209687384e-15
187.402969081   2.55816954538e-15
194.011720513   2.42172297558e-15
200.853529062   2.29239709014e-15
207.936613467   2.16984463108e-15
215.269482305   2.05373145577e-15
222.860944204   1.94373667458e-15
230.720118428   1.83955265628e-15
238.856445833   1.74088492641e-15
247.279700205   1.64745197962e-15
256.0   1.55898502401e-15
265.027820503   1.47522767253e-15
274.374006409   1.39593559421e-15
284.049784849   1.32087613568e-15
294.066778879   1.24982792193e-15
304.437021441   1.18258044345e-15
315.172969816   1.1189336359e-15
326.287520594   1.05869745706e-15
337.794025158   1.00169146518e-15
349.706305729   9.47744401735e-16
362.038671968   8.96693781309e-16
374.805938162   8.48385490422e-16
388.023441027   8.02673396922e-16
401.707058123   7.59418971013e-16
415.873226934   7.1849091877e-16
430.53896461   6.79764828668e-16
445.721888408   6.4312283147e-16
461.440236857   6.08453273635e-16
477.712891667   5.75650404256e-16
494.55940041   5.44614075429e-16
512.0   5.15249455868e-16
530.055641007   4.87466757502e-16
548.748012819   4.61180974726e-16
568.099569699   4.36311635967e-16
588.133557758   4.12782567152e-16
608.874042881   3.90521666686e-16
630.345939633   3.69460691503e-16
652.575041187   3.4953505376e-16
675.588050316   3.30683627747e-16
699.412611458   3.1284856657e-16
724.077343935   2.95975128182e-16
749.611876324   2.80011510349e-16
776.046882053   2.6490869413e-16
803.414116246   2.50620295478e-16
831.746453869   2.37102424573e-16
861.07792922   2.24313552515e-16
891.443776815   2.12214385008e-16
922.880473713   2.00767742699e-16
955.425783334   1.89938447832e-16
989.118800819   1.79693216901e-16
1024.0   1.70000558992e-16
1060.11128201   1.60830679531e-16
1097.49602564   1.52155389149e-16
1136.1991394   1.43948017412e-16
1176.26711552   1.36183331142e-16
1217.74808576   1.28837457118e-16
1260.69187927   1.21887808901e-16
1305.15008237   1.1531301758e-16
1351.17610063   1.09092866226e-16
1398.82522292   1.03208227869e-16
1448.15468787   9.76410067909e-17
1499.22375265   9.23740829794e-17
1552.09376411   8.73912595631e-17
1606.82823249   8.26772130705e-17
1663.49290774   7.82174463641e-17
1722.15585844   7.39982441055e-17
1782.88755363   7.00066306172e-17
1845.76094743   6.62303300114e-17
1910.85156667   6.26577284652e-17
1978.23760164   5.92778385277e-17
2048.0   5.6080265348e-17
2120.22256403   5.30551747239e-17
2194.99205127   5.01932628704e-17
2272.39827879   4.7485727818e-17
2352.53423103   4.49242423517e-17
2435.49617153   4.25009284092e-17
2521.38375853   4.0208332858e-17
2610.30016475   3.80394045788e-17
2702.35220126   3.59874727841e-17
2797.65044583   3.4046226506e-17
2896.30937574   3.22096951893e-17
2998.4475053   3.04722303316e-17
3104.18752821   2.88284881129e-17
3213.65646499   2.72734129621e-17
3326.98581548   2.58022220099e-17
3444.31171688   2.44103903795e-17
3565.77510726   2.30936372713e-17
3691.52189485   2.18479127972e-17
3821.70313333   2.06693855261e-17
3956.47520328   1.95544306997e-17
4096.0   1.84996190852e-17
